charger id,current,delta_current,voltage,delta_voltage,power (W),expected_load,status,location,temperature,class
19588,16.82,-0.18,489.7,3.98,8729.2,7347,CHARGING,"(52.63, 13.25)",37.0,0
19589,12.38,6.11,416.1,-24.91,5270.0,2978,SAFE MODE,"(28.59, 77.22)",48.0,1
19590,19.27,-0.63,472.1,1.44,9085.1,11514,CHARGING,"(48.91, 2.34)",32.8,0
19591,0.0,-0.36,0.8,0.92,0.0,0,OFF,"(48.82, 2.23)",26.7,0
19592,17.88,3.22,573.2,18.78,9879.0,5115,SAFE MODE,"(51.32, -0.25)",51.0,1
19593,0.7,-0.56,1.7,-2.14,0.0,34,IDLE,"(40.71, -74.01)",17.5,0
19594,0.0,-0.07,0.0,0.67,0.0,34,IDLE,"(40.84, -74.03)",21.1,0
19595,22.29,-0.54,383.6,-2.42,8313.9,12273,CHARGING,"(-33.82, 151.15)",37.5,0
19596,0.0,0.05,0.0,-0.9,120.8,0,OFF,"(37.93, -122.42)",15.7,0
19597,11.26,-0.74,482.8,6.13,5481.5,6999,CHARGING,"(40.73, -74.0)",28.6,0
19598,0.34,0.38,1.8,0.11,0.0,0,OFF,"(28.57, 77.28)",19.4,0
19599,0.05,0.66,1.6,0.76,81.6,0,OFF,"(51.6, 0.06)",17.0,0
19600,0.0,-10.04,536.1,-68.58,0.0,5218,SAFE MODE,"(37.68, -122.55)",37.7,2
19601,0.0,0.27,0.0,-0.26,0.0,0,IDLE,"(34.02, -118.32)",20.0,0
19602,73.46,14.23,280.1,-39.95,21896.0,6306,ERROR,"(34.32, -118.33)",57.2,1
19603,0.81,-0.39,0.0,-0.62,0.0,0,IDLE,"(34.16, -118.24)",21.5,0
19604,0.0,0.11,62.5,-0.87,88.1,10,IDLE,"(-33.98, 151.14)",31.1,0
19605,22.28,0.3,532.3,-5.55,12099.4,7568,CHARGING,"(33.9, -118.33)",26.3,0
19606,0.0,-7.75,487.7,-4.78,24.5,0,ERROR,"(-34.11, 151.09)",34.0,1
19607,16.0,0.34,520.7,-0.66,8316.0,6077,CHARGING,"(-33.77, 151.25)",34.4,0
19608,8.53,-2.22,365.2,12.49,3065.8,2001,SAFE MODE,"(35.65, 139.76)",51.0,1
19609,16.56,-0.72,546.7,0.49,9053.5,12388,CHARGING,"(48.68, 2.41)",40.4,0
19610,0.29,0.14,1.4,0.31,0.0,0,OFF,"(37.76, -122.25)",20.5,0
19611,0.0,0.26,35.3,0.02,0.0,0,IDLE,"(41.92, 12.5)",24.8,0
19612,0.0,-1.37,0.0,1.55,0.0,20,IDLE,"(40.79, -74.3)",27.7,0
19613,37.44,-0.35,503.2,4.4,18739.0,1441,ERROR,"(51.72, -0.48)",52.5,1
19614,15.81,2.84,299.3,19.56,4627.5,8750,ERROR,"(-33.91, 151.23)",50.6,1
19615,23.81,0.01,466.1,7.52,11089.5,9477,CHARGING,"(-33.93, 151.31)",32.6,0
19616,19.86,0.4,525.3,-6.44,10540.9,10342,CHARGING,"(37.71, -122.39)",27.9,0
19617,18.98,0.26,386.5,-0.7,7333.8,7143,CHARGING,"(51.56, -0.14)",23.1,0
19618,16.47,-0.0,551.5,-3.3,9019.8,8486,CHARGING,"(52.58, 13.25)",35.4,0
19619,13.15,0.36,512.9,4.67,6512.6,5180,CHARGING,"(52.29, 13.6)",22.5,0
19620,0.0,0.04,0.0,-1.07,0.0,0,IDLE,"(28.27, 77.13)",22.4,0
19621,33.39,-0.3,658.6,0.98,22981.5,12079,CHARGING,"(41.67, 12.7)",36.4,0
19622,10.97,0.06,495.1,5.3,5233.9,7705,CHARGING,"(34.04, -118.19)",18.9,0
19623,5.0,0.35,670.1,-4.15,3344.5,10522,CHARGING,"(48.99, 2.33)",34.5,0
19624,19.18,-0.39,545.9,-7.63,10342.7,8831,CHARGING,"(35.68, 139.65)",32.3,0
19625,27.85,5.17,249.1,-18.89,6889.1,9449,ERROR,"(41.93, 12.42)",62.5,1
19626,24.83,-0.63,514.1,-7.76,12496.9,6882,CHARGING,"(52.37, 13.75)",34.0,0
19627,35.19,1.87,435.7,1.11,15528.7,8675,CHARGING,"(40.8, -74.13)",38.2,0
19628,17.5,1.22,449.6,-1.47,7812.8,9552,CHARGING,"(35.68, 139.87)",37.5,0
19629,13.39,0.24,596.9,0.33,8071.8,5338,CHARGING,"(51.51, -0.07)",37.3,0
19630,0.0,0.38,19.5,2.78,0.0,0,IDLE,"(28.61, 77.2)",19.2,0
19631,69.06,7.46,386.5,-62.27,27977.2,10686,ERROR,"(41.82, 12.54)",59.0,1
19632,0.0,0.26,0.0,-1.38,27.7,0,OFF,"(37.47, -122.5)",28.3,0
19633,0.01,0.94,0.3,0.59,0.0,0,OFF,"(34.04, -118.47)",26.0,0
19634,22.85,-0.03,623.7,1.58,13730.1,10926,CHARGING,"(52.54, 13.22)",32.5,0
19635,22.67,-0.37,474.9,8.55,10790.3,8585,CHARGING,"(37.61, -122.31)",32.5,0
19636,0.0,-0.08,13.1,0.07,7.4,103,IDLE,"(28.63, 77.27)",22.2,0
19637,0.0,2.47,402.8,7.65,22.1,10803,ERROR,"(42.2, 12.38)",34.0,1
19638,0.0,-0.12,0.8,1.37,14.6,0,OFF,"(-33.76, 151.27)",18.7,0
19639,14.67,-0.11,462.4,4.62,6936.0,4845,SAFE MODE,"(28.33, 77.42)",24.3,0
19640,0.6,0.52,0.0,0.96,45.1,0,IDLE,"(51.41, -0.2)",28.9,0
19641,23.56,1.79,436.1,2.13,9973.8,6739,CHARGING,"(48.97, 2.12)",39.1,0
19642,29.63,-0.7,542.1,2.13,16225.4,12144,CHARGING,"(35.42, 139.32)",35.6,0
19643,0.0,-0.2,10.3,-0.97,32.1,0,IDLE,"(40.81, -74.05)",19.8,0
19644,25.17,-0.79,501.6,-6.27,12977.9,7549,CHARGING,"(34.19, -118.33)",30.8,0
19645,0.0,0.35,13.7,-3.55,42.4,34,IDLE,"(34.16, -118.37)",22.1,0
19646,7.47,-1.1,632.9,6.75,4920.4,9323,CHARGING,"(28.42, 77.07)",33.5,0
19647,0.78,1.03,0.0,1.39,0.0,0,IDLE,"(37.84, -122.48)",19.9,0
19648,15.21,0.08,506.2,-5.37,7515.4,7377,CHARGING,"(-33.89, 151.34)",35.0,0
19649,0.91,-0.48,14.3,-0.28,16.8,0,IDLE,"(41.89, 12.76)",29.1,0
19650,19.23,-0.12,503.7,6.5,9849.5,9093,CHARGING,"(48.85, 2.26)",38.6,0
19651,9.08,17.63,391.7,14.58,3569.1,2683,SAFE MODE,"(48.62, 2.14)",34.1,2
19652,16.69,-0.33,517.7,-5.51,8691.7,6716,CHARGING,"(40.7, -73.86)",37.6,0
19653,24.76,-1.03,588.1,-6.06,14399.4,12234,CHARGING,"(51.47, -0.33)",35.2,0
19654,2.28,3.24,570.5,58.67,1351.4,1256,SAFE MODE,"(33.96, -118.37)",45.8,1
19655,7.64,0.26,661.8,-5.83,5070.9,6581,CHARGING,"(-34.11, 151.24)",29.5,0
19656,11.16,1.98,601.3,-3.35,6623.3,7966,CHARGING,"(41.83, 12.56)",32.2,0
19657,0.2,-0.77,0.2,-1.81,79.9,0,OFF,"(37.78, -122.64)",25.4,0
19658,0.11,-0.44,0.6,-0.23,0.1,0,OFF,"(41.77, 12.67)",19.6,0
19659,1.19,0.18,0.0,0.7,0.0,57,IDLE,"(49.1, 2.03)",21.9,0
19660,0.29,1.11,13.2,2.64,7.2,0,IDLE,"(33.75, -118.02)",20.3,0
19661,22.99,0.58,399.6,2.7,9183.7,4243,SAFE MODE,"(40.75, -74.15)",30.0,0
19662,11.03,-0.1,501.5,3.19,5739.8,6731,CHARGING,"(48.97, 2.44)",28.1,0
19663,0.0,0.26,4.0,-0.34,0.0,0,IDLE,"(28.7, 77.34)",21.8,0
19664,33.49,-1.08,518.7,-6.3,16992.5,11302,CHARGING,"(48.76, 2.27)",30.3,0
19665,11.14,0.09,491.2,5.95,5650.2,7056,CHARGING,"(28.47, 77.6)",37.7,0
19666,44.46,-0.08,371.6,-3.99,16383.5,10892,CHARGING,"(42.02, 12.47)",28.3,0
19667,37.04,0.02,460.6,-7.25,16626.1,12250,CHARGING,"(34.16, -118.14)",35.9,0
19668,25.78,-0.27,476.0,-2.52,12300.6,10143,CHARGING,"(28.7, 77.23)",29.9,0
19669,5.0,0.45,606.0,1.84,3083.0,6478,CHARGING,"(48.75, 2.07)",35.1,0
19670,0.0,-0.18,1.4,1.16,36.8,0,OFF,"(34.08, -118.25)",23.4,0
19671,1.09,-0.49,461.8,11.88,480.6,3103,SAFE MODE,"(40.69, -73.91)",56.4,1
19672,9.03,-0.62,488.8,-13.85,4202.8,11493,CHARGING,"(-34.1, 150.98)",31.8,0
19673,9.42,1.0,661.9,-0.7,6074.4,10378,CHARGING,"(40.71, -74.06)",26.2,0
19674,2.1,-0.51,4.0,2.76,119.7,0,IDLE,"(-33.96, 151.11)",27.9,0
19675,13.75,0.18,542.1,-1.16,7364.5,4731,CHARGING,"(40.88, -74.03)",27.1,0
19676,0.5,-0.98,24.0,-0.67,0.0,0,IDLE,"(28.52, 77.19)",27.8,0
19677,32.16,0.75,548.5,-4.03,17673.1,12814,CHARGING,"(49.02, 2.29)",37.8,0
19678,26.57,5.41,364.5,-5.23,9617.5,9105,ERROR,"(-33.87, 151.27)",51.4,1
19679,23.23,1.88,352.1,-3.39,8202.4,7850,CHARGING,"(-33.74, 151.08)",28.1,0
19680,2.53,-0.5,0.0,3.98,13.6,0,IDLE,"(28.61, 77.12)",23.9,0
19681,11.82,0.57,564.7,-6.77,6748.3,8713,CHARGING,"(-33.75, 151.03)",32.3,0
19682,16.21,1.32,490.0,2.03,8247.7,8827,CHARGING,"(51.42, -0.2)",31.2,0
19683,0.09,-0.97,0.2,-0.49,0.0,0,OFF,"(51.63, -0.21)",25.6,0
19684,22.38,-0.13,652.0,2.77,14670.8,10839,CHARGING,"(34.23, -118.08)",43.3,0
19685,22.39,0.14,401.1,-6.89,8706.0,8896,CHARGING,"(34.25, -118.19)",29.5,0
19686,0.0,-0.46,1.2,1.06,24.3,0,OFF,"(51.66, -0.37)",23.4,0
19687,44.68,14.1,214.8,0.51,8822.0,5942,ERROR,"(34.04, -118.15)",38.1,1
19688,11.58,1.33,503.9,4.59,5913.6,6965,CHARGING,"(40.68, -74.06)",29.6,0
19689,16.62,1.12,570.6,7.51,9358.3,10281,CHARGING,"(37.71, -122.45)",31.3,0
19690,0.45,0.18,48.6,1.55,80.1,12,IDLE,"(37.65, -122.43)",24.4,0
19691,26.32,0.41,528.3,7.53,13758.3,8313,CHARGING,"(37.69, -122.51)",34.7,0
19692,0.0,-0.07,0.3,-1.36,41.8,0,OFF,"(37.73, -122.71)",23.3,0
19693,15.51,-0.86,465.6,-9.07,7011.1,9400,CHARGING,"(37.66, -122.57)",31.0,0
19694,18.73,0.36,542.3,-5.71,10262.1,9910,CHARGING,"(48.92, 2.51)",33.3,0
19695,0.25,0.37,0.0,-0.16,0.0,0,OFF,"(40.6, -74.1)",20.5,0
19696,0.0,-0.23,0.2,0.74,46.5,0,OFF,"(40.65, -74.27)",20.8,0
19697,19.63,0.39,624.2,-5.9,12202.4,8425,CHARGING,"(-34.09, 151.12)",46.1,0
19698,18.07,0.6,487.7,0.62,8742.5,10526,CHARGING,"(-34.15, 150.97)",31.0,0
19699,0.0,-0.76,1.3,-0.52,0.0,0,OFF,"(-33.75, 151.17)",15.5,0
19700,0.0,-0.61,35.0,-0.03,0.0,0,IDLE,"(51.53, -0.43)",20.5,0
19701,16.32,-1.23,509.0,0.09,8135.7,8269,CHARGING,"(51.4, -0.06)",29.5,0
19702,0.0,-0.25,518.0,-1.38,67.5,0,ERROR,"(41.08, -73.91)",30.0,1
19703,0.0,-0.4,8.9,-1.58,0.0,21,IDLE,"(28.35, 77.14)",21.8,0
19704,0.0,-0.33,38.2,-1.27,27.8,0,IDLE,"(-33.67, 150.95)",27.7,0
19705,11.35,-0.76,605.7,2.34,6925.3,8789,CHARGING,"(35.84, 139.62)",33.2,0
19706,9.61,-21.42,358.4,-9.52,3608.4,3442,SAFE MODE,"(35.28, 139.49)",44.7,2
19707,5.0,0.36,478.9,-1.2,2373.7,3841,CHARGING,"(51.94, -0.12)",31.1,0
19708,33.14,-8.18,465.4,10.66,15720.7,4220,ERROR,"(40.85, -74.12)",49.7,1
19709,0.21,0.57,0.4,0.46,71.0,0,OFF,"(48.72, 2.44)",14.1,0
19710,30.64,-0.55,540.8,-2.04,16815.4,14753,CHARGING,"(-33.96, 151.24)",32.8,0
19711,0.32,-0.46,5.5,1.49,0.0,1,IDLE,"(42.3, 12.63)",24.0,0
19712,28.32,0.68,470.7,-4.21,13533.7,8689,CHARGING,"(28.42, 77.22)",27.8,0
19713,0.0,0.63,1.5,2.29,47.9,0,OFF,"(40.7, -73.8)",26.0,0
19714,29.96,0.4,606.6,3.55,18016.2,10731,CHARGING,"(35.64, 139.67)",33.0,0
19715,10.41,27.85,428.5,-25.08,4473.7,2919,SAFE MODE,"(28.31, 77.22)",35.1,2
19716,0.21,32.93,24.7,-2.74,96.0,12,IDLE,"(35.46, 139.68)",54.6,2
19717,21.58,-0.22,402.3,4.57,8551.9,11717,CHARGING,"(51.24, 0.01)",27.0,0
19718,28.25,0.49,384.3,-5.95,11096.3,13954,CHARGING,"(33.81, -118.26)",29.6,0
19719,2.17,-0.45,0.0,-1.67,13.0,69,IDLE,"(49.14, 2.34)",25.2,0
19720,11.62,-0.57,482.7,7.9,5622.3,4587,SAFE MODE,"(-33.94, 151.24)",27.1,0
19721,0.0,-0.82,0.1,1.3,0.0,0,OFF,"(51.62, -0.16)",15.0,0
19722,0.0,0.91,32.9,-1.75,0.0,37,IDLE,"(40.75, -74.02)",20.9,0
19723,37.41,1.83,379.1,2.45,13946.9,11168,CHARGING,"(28.47, 76.99)",33.6,0
19724,0.05,-7.12,0.0,-2.2,0.0,0,OFF,"(37.54, -122.44)",53.2,1
19725,0.0,1.16,0.1,-2.5,7.5,0,OFF,"(34.02, -118.23)",25.0,0
19726,19.64,0.55,559.4,-1.72,11004.4,6509,CHARGING,"(35.41, 139.68)",34.3,0
19727,0.08,-1.1,0.9,0.65,0.0,0,OFF,"(48.94, 2.45)",26.7,0
19728,0.19,-0.57,1.1,-2.86,62.8,0,OFF,"(52.69, 13.45)",18.1,0
19729,0.0,-0.27,0.0,-4.31,30.9,46,IDLE,"(51.41, -0.38)",16.7,0
19730,0.55,0.12,0.0,0.98,0.0,0,IDLE,"(28.78, 77.15)",32.1,0
19731,0.11,-1.25,0.6,0.81,32.8,0,OFF,"(35.52, 139.67)",24.4,0
19732,17.44,0.05,456.1,1.46,7982.0,7278,CHARGING,"(40.75, -74.15)",31.1,0
19733,5.0,-1.2,581.2,-0.51,2913.4,11705,CHARGING,"(48.91, 2.25)",28.9,0
19734,0.0,-1.69,407.3,7.52,31.4,5465,ERROR,"(48.79, 2.33)",42.4,1
19735,0.19,-0.13,0.5,-1.62,0.0,0,OFF,"(35.48, 139.63)",21.9,0
19736,0.0,0.38,0.0,-1.19,0.0,0,OFF,"(48.75, 2.43)",26.7,0
19737,37.34,0.19,530.2,3.49,19131.1,12536,CHARGING,"(49.2, 2.42)",36.9,0
19738,0.82,0.95,0.0,0.14,67.2,1,IDLE,"(35.77, 139.64)",16.6,0
19739,0.15,0.08,1.6,-0.79,0.0,0,OFF,"(34.27, -118.21)",18.7,0
19740,23.29,-43.99,326.4,23.69,7710.5,5014,SAFE MODE,"(41.73, 12.47)",53.4,2
19741,0.0,0.44,1.7,0.26,9.4,0,OFF,"(37.56, -122.42)",19.1,0
19742,17.41,0.02,458.9,0.88,7852.3,7167,CHARGING,"(28.65, 77.56)",37.7,0
19743,13.15,-0.48,589.1,-1.48,7875.2,8993,CHARGING,"(-33.74, 151.09)",27.6,0
19744,31.38,-1.61,516.6,-5.24,17091.2,8173,CHARGING,"(37.71, -122.38)",37.6,0
19745,37.28,0.65,416.8,3.01,15821.0,11731,CHARGING,"(28.49, 77.07)",32.0,0
19746,31.27,0.75,551.1,-1.38,17539.1,13256,CHARGING,"(34.02, -118.35)",32.4,0
19747,15.18,0.41,494.2,-1.92,7303.3,8246,CHARGING,"(51.38, -0.23)",42.7,0
19748,1.37,0.85,11.1,0.51,1.6,32,IDLE,"(-33.71, 150.88)",23.8,0
19749,0.0,1.14,1.5,-1.21,0.0,0,OFF,"(41.07, -74.27)",17.7,0
19750,1.53,1.3,0.0,0.56,0.0,0,IDLE,"(40.81, -73.91)",35.8,0
19751,47.62,-6.96,415.8,-5.25,19471.1,335,ERROR,"(37.78, -122.48)",47.8,2
19752,33.53,-0.55,324.9,-13.45,10928.5,9576,ERROR,"(37.61, -122.66)",45.2,1
19753,0.66,-0.08,0.0,-2.9,16.1,0,IDLE,"(52.41, 13.61)",14.3,0
19754,13.37,-5.21,388.6,-31.83,5228.9,4509,ERROR,"(-33.86, 151.23)",41.1,1
19755,104.33,-3.59,407.8,33.69,41966.8,11544,ERROR,"(28.85, 77.36)",55.4,1
19756,0.0,-0.41,1.0,2.66,100.9,42,IDLE,"(34.34, -118.29)",20.2,0
19757,17.46,-0.29,579.0,-9.82,9966.8,7373,CHARGING,"(40.67, -73.93)",41.1,0
19758,23.11,-0.98,402.9,5.66,9210.9,8019,CHARGING,"(40.93, -73.9)",14.9,0
19759,1.57,-0.36,0.0,1.35,0.0,0,IDLE,"(28.5, 77.29)",14.7,0
19760,14.41,1.46,460.7,4.85,6920.3,8149,CHARGING,"(52.59, 13.27)",29.0,0
19761,5.0,0.54,555.4,-4.17,2648.1,10664,CHARGING,"(42.16, 12.33)",29.9,0
19762,9.82,1.08,655.0,-9.24,6413.9,7485,CHARGING,"(-33.85, 151.12)",52.8,0
19763,21.17,0.13,552.0,-2.41,11399.9,10200,CHARGING,"(48.96, 2.48)",32.5,0
19764,1.24,0.45,45.4,-1.86,84.2,45,IDLE,"(-34.09, 151.58)",32.2,0
19765,21.84,-0.51,556.3,-3.25,11824.0,10185,CHARGING,"(52.52, 13.39)",41.1,0
19766,0.34,-0.37,0.0,-2.37,0.0,0,OFF,"(28.94, 77.23)",22.3,0
19767,0.0,1.51,0.0,-1.05,14.8,0,OFF,"(28.64, 77.02)",17.3,0
19768,0.05,1.06,0.0,-1.04,0.0,0,OFF,"(35.7, 139.84)",13.0,0
19769,19.87,0.48,446.2,7.19,8708.0,7627,CHARGING,"(33.98, -118.26)",33.2,0
19770,20.11,37.76,519.8,-16.52,10341.3,6377,ERROR,"(48.78, 2.31)",59.9,2
19771,9.67,0.24,671.2,0.53,6650.5,7202,CHARGING,"(42.13, 12.32)",35.5,0
19772,14.4,-0.36,576.8,-3.26,8458.4,10256,CHARGING,"(41.71, 12.37)",32.5,0
19773,24.57,-0.06,507.3,9.41,12581.4,13516,CHARGING,"(51.62, -0.23)",29.8,0
19774,15.14,0.12,606.0,-3.67,9033.4,8096,CHARGING,"(28.9, 77.21)",39.4,0
19775,32.31,-0.24,486.1,6.26,14866.9,11272,CHARGING,"(34.36, -118.17)",28.4,0
19776,21.97,-0.32,514.4,5.3,11608.1,12628,CHARGING,"(35.63, 139.78)",34.9,0
19777,0.0,0.33,0.0,0.61,2.2,0,IDLE,"(-33.94, 151.17)",22.0,0
19778,0.17,1.16,0.6,-0.46,0.0,0,OFF,"(48.67, 2.4)",21.8,0
19779,24.07,-0.42,591.2,-5.36,14339.6,12878,CHARGING,"(28.76, 77.25)",37.7,0
19780,0.08,1.48,0.0,2.22,26.6,0,OFF,"(51.56, -0.08)",26.8,0
19781,14.8,-0.58,587.4,3.06,8513.7,7883,CHARGING,"(-33.79, 151.19)",35.4,0
19782,2.08,3.12,345.0,-5.35,741.9,0,ERROR,"(40.64, -73.94)",48.0,1
19783,20.88,0.38,416.0,4.64,8726.8,10497,CHARGING,"(35.67, 139.69)",38.2,0
19784,11.59,-0.42,456.9,-5.08,5462.3,5694,CHARGING,"(-34.0, 150.77)",23.0,0
19785,19.57,1.08,490.5,-7.79,9804.4,12331,CHARGING,"(28.39, 77.38)",28.6,0
19786,2.85,-1.31,11.5,2.77,0.0,30,IDLE,"(40.59, -74.07)",24.4,0
19787,5.0,5.5,437.5,-32.6,2106.4,4649,CHARGING,"(35.62, 139.7)",49.5,1
19788,31.2,-0.66,424.1,-2.24,13419.9,8613,CHARGING,"(28.26, 77.21)",25.1,0
19789,0.0,4.51,385.4,-24.45,3.2,1712,SAFE MODE,"(28.35, 77.16)",53.0,2
19790,0.0,-0.64,0.0,-0.33,0.0,0,OFF,"(52.36, 13.4)",23.2,0
19791,16.38,0.21,446.0,2.35,7053.1,6699,CHARGING,"(35.38, 139.79)",34.9,0
19792,11.59,-0.42,438.6,-2.75,5218.4,4618,CHARGING,"(37.89, -122.37)",26.1,0
19793,20.2,-0.68,485.8,3.28,9863.7,8694,CHARGING,"(34.13, -118.36)",29.6,0
19794,0.0,-0.97,7.2,-0.11,69.5,0,IDLE,"(48.8, 2.25)",17.8,0
19795,25.66,0.82,448.7,-5.29,11365.8,7979,CHARGING,"(34.02, -118.44)",28.6,0
19796,10.72,-0.1,670.8,6.09,6929.9,12585,CHARGING,"(-34.13, 151.01)",35.0,0
19797,1.24,-0.39,34.0,-2.33,94.9,0,IDLE,"(28.63, 77.2)",13.4,0
19798,11.05,6.49,463.7,14.56,4857.1,8393,ERROR,"(28.66, 77.1)",64.5,1
19799,3.98,0.85,504.9,1.9,1956.6,3613,SAFE MODE,"(34.06, -118.11)",31.8,0
19800,0.0,-0.76,456.3,41.39,0.0,6590,ERROR,"(52.57, 13.43)",52.1,1
19801,0.02,0.38,0.0,-0.83,27.4,0,OFF,"(40.9, -73.88)",18.6,0
19802,2.25,0.71,49.3,1.69,106.2,16,IDLE,"(37.63, -122.44)",28.6,0
19803,1.51,-1.22,34.2,-1.71,0.0,0,IDLE,"(35.83, 139.62)",16.0,0
19804,22.01,1.2,499.1,-1.73,10883.5,7147,CHARGING,"(34.18, -118.27)",32.8,0
19805,1.06,-0.37,10.6,1.96,0.0,47,IDLE,"(51.62, 0.06)",19.2,0
19806,0.0,-0.05,0.0,-0.46,0.0,0,OFF,"(40.7, -74.14)",16.8,0
19807,15.1,-0.02,399.0,-3.31,5825.6,6517,CHARGING,"(-33.77, 151.23)",28.9,0
19808,0.07,1.38,0.3,0.04,27.0,0,OFF,"(51.41, 0.02)",23.8,0
19809,0.0,-1.17,0.7,-1.35,0.0,0,OFF,"(28.67, 77.39)",11.4,0
19810,16.69,0.31,743.2,2.72,13334.7,8945,CHARGING,"(51.53, -0.11)",45.2,0
19811,2.52,-0.01,2.0,-1.85,45.2,45,IDLE,"(33.86, -118.13)",12.5,0
19812,0.0,3.69,353.4,42.35,96.4,7927,ERROR,"(51.55, -0.11)",43.6,1
19813,5.0,0.91,474.2,-3.15,2190.3,6850,CHARGING,"(35.45, 139.52)",30.6,0
19814,0.0,-0.09,47.4,0.82,10.4,0,IDLE,"(33.66, -118.28)",14.9,0
19815,15.23,-0.29,571.3,2.0,8696.3,10751,CHARGING,"(35.58, 139.42)",28.2,0
19816,25.84,-0.27,437.2,-5.46,11492.6,8972,CHARGING,"(41.83, 12.73)",29.4,0
19817,0.0,-6.6,246.0,-19.11,0.0,5540,ERROR,"(51.62, -0.26)",37.5,1
19818,0.0,0.38,0.0,-0.01,48.4,35,IDLE,"(51.58, -0.04)",21.0,0
19819,0.0,-0.86,0.0,-0.19,0.0,0,OFF,"(34.08, -118.24)",29.3,0
19820,14.51,4.17,661.1,47.94,9622.8,8699,CHARGING,"(35.66, 139.86)",59.4,1
19821,15.25,0.87,561.2,3.47,8437.9,8359,CHARGING,"(35.75, 139.6)",32.9,0
19822,13.52,-0.24,521.7,-2.58,6831.8,9869,CHARGING,"(52.6, 13.38)",30.5,0
19823,37.67,2.62,366.0,3.89,13751.5,12853,CHARGING,"(41.85, 12.5)",34.5,0
19824,23.56,-0.5,558.9,-6.15,13582.5,10903,CHARGING,"(34.13, -118.31)",42.1,0
19825,0.3,-1.82,26.2,-1.36,0.0,38,IDLE,"(51.53, -0.19)",30.7,0
19826,3.11,0.27,0.0,0.15,0.0,45,IDLE,"(51.46, -0.03)",30.6,0
19827,8.6,0.35,492.3,-7.08,4272.7,4340,CHARGING,"(33.91, -118.25)",37.9,0
19828,5.48,-0.78,478.6,-0.43,2541.2,2207,SAFE MODE,"(34.0, -118.16)",29.0,0
19829,0.0,-0.58,0.0,0.05,28.6,15,IDLE,"(40.73, -74.07)",24.0,0
19830,11.49,0.44,550.5,-2.37,6448.4,8519,CHARGING,"(-33.99, 151.27)",30.4,0
19831,5.0,-1.38,563.9,1.11,2834.9,9923,CHARGING,"(40.44, -73.99)",27.5,0
19832,17.87,0.43,526.5,6.37,9222.0,11385,CHARGING,"(52.55, 13.19)",37.8,0
19833,13.98,0.24,591.0,-4.62,8086.4,9227,CHARGING,"(-33.96, 151.18)",35.1,0
19834,17.2,-0.46,523.3,-1.49,9293.9,10539,CHARGING,"(51.46, -0.05)",27.7,0
19835,22.29,0.0,470.1,-5.55,10263.9,10418,CHARGING,"(28.53, 77.29)",32.1,0
19836,16.48,0.14,605.7,3.41,9962.6,9919,CHARGING,"(48.9, 2.34)",31.9,0
19837,25.29,1.78,551.2,2.72,14072.6,10635,CHARGING,"(34.03, -118.21)",37.9,0
19838,17.86,-0.15,505.4,1.67,8917.1,7964,CHARGING,"(-34.16, 151.27)",33.5,0
19839,2.45,5.2,482.6,3.55,1203.7,2372,SAFE MODE,"(52.66, 13.31)",44.9,1
19840,0.0,-2.67,598.7,-19.76,48.4,4448,ERROR,"(48.55, 2.57)",49.2,1
19841,0.0,-13.13,495.7,75.29,8.6,3345,SAFE MODE,"(37.59, -122.84)",45.3,1
19842,0.0,0.01,146.9,-9.12,35.0,400,ERROR,"(51.35, -0.15)",28.8,1
19843,24.02,-0.42,594.5,-4.01,14242.8,8570,CHARGING,"(51.44, -0.13)",33.9,0
19844,12.74,-0.08,506.8,7.51,6125.9,6796,CHARGING,"(52.34, 13.4)",30.2,0
19845,14.87,0.46,460.1,-1.64,6589.3,9326,CHARGING,"(35.42, 139.55)",37.7,0
19846,17.84,-0.13,377.3,55.19,6907.0,1872,ERROR,"(34.17, -118.06)",48.4,1
19847,1.36,-0.04,18.9,-1.81,131.9,0,IDLE,"(49.05, 2.25)",18.1,0
19848,0.0,-1.32,0.0,1.89,0.0,0,IDLE,"(51.62, 0.03)",26.0,0
19849,24.25,-0.57,525.7,5.19,12768.4,12084,CHARGING,"(49.06, 2.51)",37.9,0
19850,0.0,-6.34,709.3,-89.24,0.0,6547,ERROR,"(41.86, 12.29)",49.1,1
19851,0.33,-0.04,1.3,-0.71,0.0,0,OFF,"(40.56, -74.25)",34.7,0
19852,5.0,-0.11,558.0,-6.16,2617.3,4791,CHARGING,"(28.72, 77.22)",41.2,0
19853,24.48,0.76,516.8,-4.21,12324.5,12208,CHARGING,"(-33.89, 151.27)",27.8,0
19854,16.6,1.07,475.7,-0.8,7948.9,12809,CHARGING,"(38.01, -122.38)",28.5,0
19855,0.0,-6.98,388.7,12.21,0.0,0,ERROR,"(37.84, -122.56)",45.1,1
19856,8.91,-17.97,724.0,63.29,6362.5,4671,SAFE MODE,"(37.58, -122.47)",49.5,2
19857,8.8,-0.62,330.3,13.2,2789.0,2250,SAFE MODE,"(48.5, 1.8)",32.1,1
19858,18.62,-1.21,419.6,-6.31,7804.1,11368,CHARGING,"(52.28, 13.21)",31.9,0
19859,2.06,-36.6,323.3,-43.49,835.7,2848,SAFE MODE,"(41.49, 12.47)",46.5,2
19860,0.27,-0.08,0.0,1.28,0.0,0,OFF,"(48.77, 2.5)",31.1,0
19861,198.31,-40.61,33.1,24.8,6629.1,5894,ERROR,"(28.63, 77.31)",62.9,1
